"L [mm]","Freq [GHz]","re(Z(1,1)) []"
5,1,0.615269789096483
5,1.04522613065327,0.590764906651973
5,1.09045226130653,0.569218311691137
5,1.1356783919598,0.550169988341485
5,1.18090452261307,0.533246603784428
5,1.22613065326633,0.518142705878888
5,1.2713567839196,0.504606515721584
5,1.31658291457286,0.492429075293558
5,1.36180904522613,0.481435874393594
5,1.4070351758794,0.471480330103901
5,1.45226130653266,0.462438664807695
5,1.49748743718593,0.454205850210821
5,1.5427135678392,0.446692371206592
5,1.58793969849246,0.439821625577528
5,1.63316582914573,0.433527820722009
5,1.67839195979899,0.427754261783522
5,1.72361809045226,0.42245195016138
5,1.76884422110553,0.417578429777967
5,1.81407035175879,0.413096832347083
5,1.85929648241206,0.408975083427265
5,1.90452261306533,0.40518523911166
5,1.94974874371859,0.401702929424989
5,1.99497487437186,0.398506889324155
5,2.04020100502513,0.395578561967689
5,2.08542713567839,0.392901761879773
5,2.13065326633166,0.390462387973932
5,2.17587939698492,0.388248178259617
5,2.22110552763819,0.386248499539126
5,2.26633165829146,0.384454166593237
5,2.31155778894472,0.382857286314269
5,2.35678391959799,0.381451123023594
5,2.40201005025126,0.380229981843437
5,2.44723618090452,0.379189107510282
5,2.49246231155779,0.378324596441584
5,2.53768844221106,0.377633320217033
5,2.58291457286432,0.37711285892466
5,2.62814070351759,0.37676144306211
5,2.67336683417085,0.376577902882933
5,2.71859296482412,0.376561624244907
5,2.76381909547739,0.376712510157368
5,2.80904522613065,0.377030947342401
5,2.85427135678392,0.377517777224142
5,2.89949748743719,0.378174270844788
5,2.94472361809045,0.379002107277531
5,2.98994974874372,0.380003355167734
5,3.03517587939699,0.381180457085821
5,3.08040201005025,0.382536216420449
5,3.12562814070352,0.384073786579041
5,3.17085427135678,0.385796662296361
5,3.21608040201005,0.387708672880885
5,3.26130653266332,0.389813977254071
5,3.30653266331658,0.392117060660045
5,3.35175879396985,0.39462273294274
5,3.39698492462312,0.397336128305078
5,3.44221105527638,0.400262706480196
5,3.48743718592965,0.403408255258957
5,3.53266331658291,0.406778894330505
5,3.57788944723618,0.410381080404187
5,3.62311557788945,0.414221613592147
5,3.66834170854271,0.418307645041512
5,3.71356783919598,0.422646685814925
5,3.75879396984925,0.427246617026685
5,3.80402010050251,0.432115701250934
5,3.84924623115578,0.437262595226239
5,3.89447236180905,0.442696363889687
5,3.93969849246231,0.448426495781579
5,3.98492462311558,0.454462919870503
5,4.03015075376884,0.460816023856856
5,4.07537688442211,0.467496674021731
5,4.12060301507538,0.474516236697401
5,4.16582914572864,0.481886601444839
5,4.21105527638191,0.48962020603409
5,4.25628140703518,0.497730063333696
5,4.30150753768844,0.506229790226852
5,4.34673366834171,0.515133638684184
5,4.39195979899498,0.524456529135719
5,4.43718592964824,0.534214086299395
5,4.48241206030151,0.544422677637923
5,4.52763819095477,0.555099454632921
5,4.57286432160804,0.56626239708305
5,4.61809045226131,0.577930360652577
5,4.66331658291457,0.590123127918277
5,4.70854271356784,0.60286146318605
5,4.75376884422111,0.616167171374685
5,4.79899497487437,0.630063161292182
5,4.84422110552764,0.644573513661783
5,4.8894472361809,0.659723554288502
5,4.93467336683417,0.675539932796068
5,4.97989949748744,0.692050707404664
5,5.0251256281407,0.709285436267671
5,5.07035175879397,0.727275275936088
5,5.11557788944724,0.746053087576471
5,5.1608040201005,0.765653551632074
5,5.20603015075377,0.786113291686383
5,5.25125628140704,0.80747100836733
5,5.2964824120603,0.829767624217138
5,5.34170854271357,0.8530464405507
5,5.38693467336683,0.87735330743385
5,5.4321608040201,0.902736808034556
5,5.47738693467337,0.929248458736765
5,5.52261306532663,0.956942926559093
5,5.5678391959799,0.985878265592749
5,5.61306532663317,1.01611617436553
5,5.65829145728643,1.04772227625694
5,5.7035175879397,1.0807664253339
5,5.74874371859296,1.11532304025414
5,5.79396984924623,1.1514714691971
5,5.8391959798995,1.18929638913693
5,5.88442211055276,1.22888824317487
5,5.92964824120603,1.27034372010538
5,5.9748743718593,1.31376628091061
5,6.02010050251256,1.35926673747133
5,6.06532663316583,1.4069638894599
5,6.1105527638191,1.45698522615521
5,6.15577889447236,1.50946770080844
5,6.20100502512563,1.5645585862076
5,6.24623115577889,1.62241642126091
5,6.29145728643216,1.68321205977283
5,6.33668341708543,1.74712983414471
5,6.38190954773869,1.81436884854113
5,6.42713567839196,1.88514441815605
5,6.47236180904523,1.95968967364771
5,6.51758793969849,2.03825735264904
5,6.56281407035176,2.12112180356895
5,6.60804020100502,2.20858123077769
5,6.65326633165829,2.30096021481276
5,6.69849246231156,2.39861254659456
5,6.74371859296483,2.50192442094253
5,6.78894472361809,2.61131804214515
5,6.83417085427136,2.72725570317772
5,6.87939698492462,2.85024441068308
5,6.92462311557789,2.98084114037757
5,6.96984924623116,3.11965882255643
5,7.01507537688442,3.26737317540129
5,7.06030150753769,3.42473052549818
5,7.10552763819096,3.59255678121852
5,7.15075376884422,3.77176775644217
5,7.19597989949749,3.96338108086058
5,7.24120603015075,4.1685299804659
5,7.28643216080402,4.38847926996826
5,7.33165829145729,4.62464397053781
5,7.37688442211055,4.87861105494835
5,7.42211055276382,5.15216493249979
5,7.46733668341709,5.44731742388652
5,7.51256281407035,5.76634314922587
5,7.55778894472362,6.1118214708769
5,7.60301507537688,6.48668640989827
5,7.64824120603015,6.89428630884127
5,7.69346733668342,7.33845546796753
5,7.73869346733668,7.82360056915724
5,7.78391959798995,8.35480546559093
5,7.82914572864322,8.93795891580245
5,7.87437185929648,9.57991116097286
5,7.91959798994975,10.2886670000308
5,7.96482412060301,11.0736253711461
5,8.01005025125628,11.9458786317774
5,8.05527638190955,12.9185890748565
5,8.10050251256281,14.007466207846
5,8.14572864321608,15.2313766623744
5,8.19095477386935,16.6131303474098
5,8.23618090452261,18.1805031942263
5,8.28140703517588,19.9675809895171
5,8.32663316582915,22.0165441115982
5,8.37185929648241,24.3800653964127
5,8.41708542713568,27.1245723617407
5,8.46231155778895,30.3347461221907
5,8.50753768844221,34.1198183810485
5,8.55276381909548,38.6225288853974
5,8.59798994974875,44.0320953169235
5,8.64321608040201,50.6033626115169
5,8.68844221105528,58.6856901156791
5,8.73366834170854,68.7675763316135
5,8.77889447236181,81.5474332024485
5,8.82412060301507,98.0491531853829
5,8.86934673366834,119.816990604958
5,8.91457286432161,149.255961842893
5,8.95979899497488,190.249173597841
5,9.00502512562814,249.320324368852
5,9.05025125628141,337.892082626004
5,9.09547738693467,476.694240096112
5,9.14070351758794,703.596011077531
5,9.18592964824121,1080.46535593488
5,9.23115577889447,1650.12086535239
5,9.27638190954774,2182.80182752113
5,9.321608040201,2095.69635914399
5,9.36683417085427,1518.91112376348
5,9.41206030150754,1003.15113065568
5,9.4572864321608,672.181524571818
5,9.50251256281407,470.405383996406
5,9.54773869346734,344.101469573886
5,9.5929648241206,261.551163061941
5,9.63819095477387,205.247091265783
5,9.68341708542714,165.365672804768
5,9.7286432160804,136.185466936396
5,9.77386934673367,114.236604794297
5,9.81909547738693,97.3326622807634
5,9.8643216080402,84.0474810992387
5,9.90954773869347,73.4217746896354
5,9.95477386934673,64.7925000615651
5,10,57.6902012890748
5.70707070707071,1,0.571446062918416
5.70707070707071,1.04522613065327,0.54830250634442
5.70707070707071,1.09045226130653,0.528163207429211
5.70707070707071,1.1356783919598,0.510559195963079
5.70707070707071,1.18090452261307,0.495109517854636
5.70707070707071,1.22613065326633,0.481502219546353
5.70707070707071,1.2713567839196,0.469479975492517
5.70707070707071,1.31658291457286,0.458829105624823
5.70707070707071,1.36180904522613,0.449371097782167
5.70707070707071,1.4070351758794,0.440956001851164
5.70707070707071,1.45226130653266,0.433457237015708
5.70707070707071,1.49748743718593,0.426767476251623
5.70707070707071,1.5427135678392,0.420795359504879
5.70707070707071,1.58793969849246,0.415462849792176
5.70707070707071,1.63316582914573,0.410703092115912
5.70707070707071,1.67839195979899,0.406458668603046
5.70707070707071,1.72361809045226,0.402680168114036
5.70707070707071,1.76884422110553,0.399325007133762
5.70707070707071,1.81407035175879,0.396356452749601
5.70707070707071,1.85929648241206,0.393742809151312
5.70707070707071,1.90452261306533,0.391456737221526
5.70707070707071,1.94974874371859,0.389474683054319
5.70707070707071,1.99497487437186,0.387776396103316
5.70707070707071,2.04020100502513,0.386344521457885
5.70707070707071,2.08542713567839,0.385164253729702
5.70707070707071,2.13065326633166,0.384223042389668
5.70707070707071,2.17587939698492,0.383510340268445
5.70707070707071,2.22110552763819,0.383017388431088
5.70707070707071,2.26633165829146,0.38273703183863
5.70707070707071,2.31155778894472,0.382663561179808
5.70707070707071,2.35678391959799,0.382792577043806
5.70707070707071,2.40201005025126,0.383120873246181
5.70707070707071,2.44723618090452,0.383646336646
5.70707070707071,2.49246231155779,0.384367861223962
5.70707070707071,2.53768844221106,0.38528527454861
5.70707070707071,2.58291457286432,0.38639927505392
5.70707070707071,2.62814070351759,0.387711378798386
5.70707070707071,2.67336683417085,0.389223874582546
5.70707070707071,2.71859296482412,0.3909397864757
5.70707070707071,2.76381909547739,0.392862842949128
5.70707070707071,2.80904522613065,0.394997451938087
5.70707070707071,2.85427135678392,0.397348681260858
5.70707070707071,2.89949748743719,0.399922243914343
5.70707070707071,2.94472361809045,0.402724487844271
5.70707070707071,2.98994974874372,0.405762389856444
5.70707070707071,3.03517587939699,0.409043553394896
5.70707070707071,3.08040201005025,0.412576209965458
5.70707070707071,3.12562814070352,0.41636922402997
5.70707070707071,3.17085427135678,0.42043210123813
5.70707070707071,3.21608040201005,0.424774999901849
5.70707070707071,3.26130653266332,0.429408745652224
5.70707070707071,3.30653266331658,0.434344849250953
5.70707070707071,3.35175879396985,0.43959552755896
5.70707070707071,3.39698492462312,0.44517372769383
5.70707070707071,3.44221105527638,0.451093154436036
5.70707070707071,3.48743718592965,0.457368300971084
5.70707070707071,3.53266331658291,0.464014483083174
5.70707070707071,3.57788944723618,0.471047876942973
5.70707070707071,3.62311557788945,0.478485560661138
5.70707070707071,3.66834170854271,0.486345559808849
5.70707070707071,3.71356783919598,0.494646897137222
5.70707070707071,3.75879396984925,0.503409646760606
5.70707070707071,3.80402010050251,0.512654993103313
5.70707070707071,3.84924623115578,0.522405294947326
5.70707070707071,3.89447236180905,0.532684154958265
5.70707070707071,3.93969849246231,0.543516495112035
5.70707070707071,3.98492462311558,0.554928638491489
5.70707070707071,4.03015075376884,0.566948397976351
5.70707070707071,4.07537688442211,0.579605172406763
5.70707070707071,4.12060301507538,0.592930050865681
5.70707070707071,4.16582914572864,0.606955925795972
5.70707070707071,4.21105527638191,0.621717615747184
5.70707070707071,4.25628140703518,0.637251998634328
5.70707070707071,4.30150753768844,0.653598156489378
5.70707070707071,4.34673366834171,0.670797532795097
5.70707070707071,4.39195979899498,0.688894103613362
5.70707070707071,4.43718592964824,0.707934563857422
5.70707070707071,4.48241206030151,0.727968530211472
5.70707070707071,4.52763819095477,0.749048762374593
5.70707070707071,4.57286432160804,0.771231404501576
5.70707070707071,4.61809045226131,0.79457624893344
5.70707070707071,4.66331658291457,0.81914702456056
5.70707070707071,4.70854271356784,0.845011712443419
5.70707070707071,4.75376884422111,0.872242891636728
5.70707070707071,4.79899497487437,0.900918118527112
5.70707070707071,4.84422110552764,0.931120343408817
5.70707070707071,4.8894472361809,0.962938368495135
5.70707070707071,4.93467336683417,0.996467352103102
5.70707070707071,4.97989949748744,1.03180936436676
5.70707070707071,5.0251256281407,1.06907400054316
5.70707070707071,5.07035175879397,1.10837905878927
5.70707070707071,5.11557788944724,1.14985129022272
5.70707070707071,5.1608040201005,1.19362723016179
5.70707070707071,5.20603015075377,1.23985412068518
5.70707070707071,5.25125628140704,1.28869093609809
5.70707070707071,5.2964824120603,1.3403095245665
5.70707070707071,5.34170854271357,1.39489588113179
5.70707070707071,5.38693467336683,1.45265156958852
5.70707070707071,5.4321608040201,1.51379531336383
5.70707070707071,5.47738693467337,1.57856477864489
5.70707070707071,5.52261306532663,1.6472185766512
5.70707070707071,5.5678391959799,1.72003851624513
5.70707070707071,5.61306532663317,1.79733214314457
5.70707070707071,5.65829145728643,1.87943560800352
5.70707070707071,5.7035175879397,1.96671691274975
5.70707070707071,5.74874371859296,2.05957959304821
5.70707070707071,5.79396984924623,2.15846690488379
5.70707070707071,5.8391959798995,2.26386659538306
5.70707070707071,5.88442211055276,2.37631635257262
5.70707070707071,5.92964824120603,2.49641004634008
5.70707070707071,5.9748743718593,2.62480489413305
5.70707070707071,6.02010050251256,2.76222971075625
5.70707070707071,6.06532663316583,2.90949443311409
5.70707070707071,6.1105527638191,3.0675011492804
5.70707070707071,6.15577889447236,3.23725690864384
5.70707070707071,6.20100502512563,3.41988864832842
5.70707070707071,6.24623115577889,3.61666064356984
5.70707070707071,6.29145728643216,3.82899497999644
5.70707070707071,6.33668341708543,4.0584956587565
5.70707070707071,6.38190954773869,4.30697708758168
5.70707070707071,6.42713567839196,4.57649789065292
5.70707070707071,6.47236180904523,4.86940119878365
5.70707070707071,6.51758793969849,5.18836287393821
5.70707070707071,6.56281407035176,5.53644949859154
5.70707070707071,6.60804020100502,5.91718844816839
5.70707070707071,6.65326633165829,6.33465300094617
5.70707070707071,6.69849246231156,6.79356627546206
5.70707070707071,6.74371859296483,7.29942889154577
5.70707070707071,6.78894472361809,7.85867672678153
5.70707070707071,6.83417085427136,8.47887712571455
5.70707070707071,6.87939698492462,9.16897461450871
5.70707070707071,6.92462311557789,9.93960086780115
5.70707070707071,6.96984924623116,10.8034687883809
5.70707070707071,7.01507537688442,11.7758777164508
5.70707070707071,7.06030150753769,12.8753669145448
5.70707070707071,7.10552763819096,14.1245689891641
5.70707070707071,7.15075376884422,15.5513359850791
5.70707070707071,7.19597989949749,17.1902419233673
5.70707070707071,7.24120603015075,19.0846119581859
5.70707070707071,7.28643216080402,21.2892988609409
5.70707070707071,7.33165829145729,23.8745366768006
5.70707070707071,7.37688442211055,26.9313735596655
5.70707070707071,7.42211055276382,30.5794631487119
5.70707070707071,7.46733668341709,34.9784510638465
5.70707070707071,7.51256281407035,40.344965996713
5.70707070707071,7.55778894472362,46.978567989232
5.70707070707071,7.60301507537688,55.3024124295232
5.70707070707071,7.64824120603015,65.9288444311546
5.70707070707071,7.69346733668342,79.7687000456294
5.70707070707071,7.73869346733668,98.2202130475532
5.70707070707071,7.78391959798995,123.509172910132
5.70707070707071,7.82914572864322,159.329995312797
5.70707070707071,7.87437185929648,212.114736217197
5.70707070707071,7.91959798994975,293.66965603423
5.70707070707071,7.96482412060301,426.835136009509
5.70707070707071,8.01005025125628,657.162265561251
5.70707070707071,8.05527638190955,1068.1390353859
5.70707070707071,8.10050251256281,1721.6817037616
5.70707070707071,8.14572864321608,2221.9803245596
5.70707070707071,8.19095477386935,1857.40243715222
5.70707070707071,8.23618090452261,1189.97129576912
5.70707070707071,8.28140703517588,740.486129773929
5.70707070707071,8.32663316582915,484.687034016491
5.70707070707071,8.37185929648241,336.365127436777
5.70707070707071,8.41708542713568,245.449364461431
5.70707070707071,8.46231155778895,186.529102367915
5.70707070707071,8.50753768844221,146.456177818822
5.70707070707071,8.55276381909548,118.078486458225
5.70707070707071,8.59798994974875,97.2952854176924
5.70707070707071,8.64321608040201,81.6392582343464
5.70707070707071,8.68844221105528,69.5615789271568
5.70707070707071,8.73366834170854,60.0534637486227
5.70707070707071,8.77889447236181,52.4364664287863
5.70707070707071,8.82412060301507,46.2413674692818
5.70707070707071,8.86934673366834,41.1355962215578
5.70707070707071,8.91457286432161,36.8782832858603
5.70707070707071,8.95979899497488,33.2915971661193
5.70707070707071,9.00502512562814,30.2419810525387
5.70707070707071,9.05025125628141,27.6275788443034
5.70707070707071,9.09547738693467,25.3696290450937
5.70707070707071,9.14070351758794,23.4064609343176
5.70707070707071,9.18592964824121,21.6892329765991
5.70707070707071,9.23115577889447,20.1788597827791
5.70707070707071,9.27638190954774,18.8437639306744
5.70707070707071,9.321608040201,17.6582093170651
5.70707070707071,9.36683417085427,16.6010504661036
5.70707070707071,9.41206030150754,15.6547833584124
5.70707070707071,9.4572864321608,14.8048175425538
5.70707070707071,9.50251256281407,14.0389125128689
5.70707070707071,9.54773869346734,13.3467373337553
5.70707070707071,9.5929648241206,12.719523656068
5.70707070707071,9.63819095477387,12.1497901623056
5.70707070707071,9.68341708542714,11.6311221187632
5.70707070707071,9.7286432160804,11.1579937901391
5.70707070707071,9.77386934673367,10.7256244489791
5.70707070707071,9.81909547738693,10.3298609066437
5.70707070707071,9.8643216080402,9.96708112462204
5.70707070707071,9.90954773869347,9.63411468930777
5.70707070707071,9.95477386934673,9.32817685914412
5.70707070707071,10,9.04681359842635
6.41414141414141,0.9,0.574064242316943
6.41414141414141,0.960804020100502,0.545255508407201
6.41414141414141,1.02160804020101,0.521039291228144
6.41414141414141,1.08241206030151,0.500440435506088
6.41414141414141,1.14321608040201,0.482741844409716
6.41414141414141,1.20402010050251,0.467408138953347
6.41414141414141,1.26482412060301,0.454034344927848
6.41414141414141,1.32562814070352,0.44231065583726
6.41414141414141,1.38643216080402,0.431997769794112
6.41414141414141,1.44723618090452,0.422909331346361
6.41414141414141,1.50804020100503,0.414899240276921
6.41414141414141,1.56884422110553,0.407852353288825
6.41414141414141,1.62964824120603,0.401677589080535
6.41414141414141,1.69045226130653,0.396302761005357
6.41414141414141,1.75125628140704,0.391670668366355
6.41414141414141,1.81206030150754,0.387736116151715
6.41414141414141,1.87286432160804,0.384463627570976
6.41414141414141,1.93366834170854,0.381825679138709
6.41414141414141,1.99447236180905,0.379801333893613
6.41414141414141,2.05527638190955,0.378375180893091
6.41414141414141,2.11608040201005,0.377536512521284
6.41414141414141,2.17688442211055,0.377278688159712
6.41414141414141,2.23768844221106,0.377598645272983
6.41414141414141,2.29849246231156,0.378496528249349
6.41414141414141,2.35929648241206,0.379975412304803
6.41414141414141,2.42010050251256,0.38204110504209
6.41414141414141,2.48090452261307,0.384702012301296
6.41414141414141,2.54170854271357,0.387969058069537
6.41414141414141,2.60251256281407,0.391855650668214
6.41414141414141,2.66331658291457,0.39637768937911
6.41414141414141,2.72412060301508,0.401553607232924
6.41414141414141,2.78492462311558,0.407404446961891
6.41414141414141,2.84572864321608,0.413953968183766
6.41414141414141,2.90653266331658,0.421228784795225
6.41414141414141,2.96733668341709,0.429258532351332
6.41414141414141,3.02814070351759,0.438076065931256
6.41414141414141,3.08894472361809,0.447717689666743
6.41414141414141,3.14974874371859,0.458223419765381
6.41414141414141,3.2105527638191,0.469637283516705
6.41414141414141,3.2713567839196,0.482007657447277
6.41414141414141,3.3321608040201,0.495387648510585
6.41414141414141,3.3929648241206,0.509835522980127
6.41414141414141,3.45376884422111,0.525415188580436
6.41414141414141,3.51457286432161,0.54219673636584
6.41414141414141,3.57537688442211,0.560257049966621
6.41414141414141,3.63618090452261,0.579680491098432
6.41414141414141,3.69698492462312,0.60055967170993
6.41414141414141,3.75778894472362,0.622996324867844
6.41414141414141,3.81859296482412,0.64710228850135
6.41414141414141,3.87939698492462,0.673000618509405
6.41414141414141,3.94020100502513,0.700826850553006
6.41414141414141,4.00100502512563,0.730730433200965
6.41414141414141,4.06180904522613,0.762876359087294
6.41414141414141,4.12261306532663,0.797447025509969
6.41414141414141,4.18341708542714,0.834644361630958
6.41414141414141,4.24422110552764,0.874692266340572
6.41414141414141,4.30502512562814,0.91783940919732
6.41414141414141,4.36582914572864,0.964362456986966
6.41414141414141,4.42663316582915,1.01456980079192
6.41414141414141,4.48743718592965,1.06880587356552
6.41414141414141,4.54824120603015,1.12745616675787
6.41414141414141,4.60904522613065,1.19095307742633
6.41414141414141,4.66984924623116,1.25978274562175
6.41414141414141,4.73065326633166,1.33449307714067
6.41414141414141,4.79145728643216,1.41570319088936
6.41414141414141,4.85226130653266,1.50411458561498
6.41414141414141,4.91306532663317,1.60052439091336
6.41414141414141,4.97386934673367,1.70584115657756
6.41414141414141,5.03467336683417,1.82110374830588
6.41414141414141,5.09547738693467,1.94750406434077
6.41414141414141,5.15628140703518,2.08641447728037
6.41414141414141,5.21708542713568,2.23942115245203
6.41414141414141,5.27788944723618,2.4083647185622
6.41414141414141,5.33869346733668,2.59539019514586
6.41414141414141,5.39949748743719,2.80300865279624
6.41414141414141,5.46030150753769,3.03417385013226
6.41414141414141,5.52110552763819,3.2923781327543
6.41414141414141,5.58190954773869,3.58177330471575
6.41414141414141,5.6427135678392,3.90732415364306
6.41414141414141,5.7035175879397,4.27500506456315
6.41414141414141,5.7643216080402,4.69205405054845
6.41414141414141,5.8251256281407,5.16730409965741
6.41414141414141,5.88592964824121,5.71161981677297
6.41414141414141,5.94673366834171,6.33847922226494
6.41414141414141,6.00753768844221,7.06475831846991
6.41414141414141,6.06834170854271,7.9118029894393
6.41414141414141,6.12914572864322,8.9069144796827
6.41414141414141,6.18994974874372,10.0854404308694
6.41414141414141,6.25075376884422,11.4937693823516
6.41414141414141,6.31155778894472,13.1937014350668
6.41414141414141,6.37236180904523,15.2689638659246
6.41414141414141,6.43316582914573,17.8351568273223
