"L [mm]","Freq [GHz]","re(Z(1,1)) []"
5,1,0.177835188171461
5,1.04522613065327,0.175864585924485
5,1.09045226130653,0.174190870650662
5,1.1356783919598,0.172770389651097
5,1.18090452261307,0.171567726326848
5,1.22613065326633,0.170553913851051
5,1.2713567839196,0.169705085507854
5,1.31658291457286,0.169001443843432
5,1.36180904522613,0.168426465388584
5,1.4070351758794,0.167966281388536
5,1.45226130653266,0.167609191399341
5,1.49748743718593,0.167345278152024
5,1.5427135678392,0.167166100295657
5,1.58793969849246,0.167064445537533
5,1.63316582914573,0.167034130992701
5,1.67839195979899,0.167069840709098
5,1.72361809045226,0.167166992671795
5,1.76884422110553,0.167321629337474
5,1.81407035175879,0.167530327068182
5,1.85929648241206,0.167790120834332
5,1.90452261306533,0.168098441323372
5,1.94974874371859,0.168453062181438
5,1.99497487437186,0.16885205557345
5,2.04020100502513,0.169293754605122
5,2.08542713567839,0.169776721431775
5,2.13065326633166,0.170299720100649
5,2.17587939698492,0.170861693350263
5,2.22110552763819,0.171461742730834
5,2.26633165829146,0.172099111523556
5,2.31155778894472,0.172773170026936
5,2.35678391959799,0.173483402852962
5,2.40201005025126,0.1742293979355
5,2.44723618090452,0.175010837002767
5,2.49246231155779,0.175827487305755
5,2.53768844221106,0.176679194427877
5,2.58291457286432,0.177565876028293
5,2.62814070351759,0.178487516394506
5,2.67336683417085,0.179444161698264
5,2.71859296482412,0.180435915865181
5,2.76381909547739,0.181462936981244
5,2.80904522613065,0.182525434170974
5,2.85427135678392,0.183623664891128
5,2.89949748743719,0.184757932591939
5,2.94472361809045,0.185928584704529
5,2.98994974874372,0.187136010919126
5,3.03517587939699,0.188380641723348
5,3.08040201005025,0.189662947174206
5,3.12562814070352,0.190983435881035
5,3.17085427135678,0.192342654179761
5,3.21608040201005,0.193741185481391
5,3.26130653266332,0.195179649780339
5,3.30653266331658,0.196658703309714
5,3.35175879396985,0.198179038333067
5,3.39698492462312,0.199741383062961
5,3.44221105527638,0.201346501699019
5,3.48743718592965,0.202995194578156
5,3.53266331658291,0.204688298431897
5,3.57788944723618,0.206426686745909
5,3.62311557788945,0.208211270218041
5,3.66834170854271,0.210042997311869
5,3.71356783919598,0.211922854903425
5,3.75879396984925,0.213851869019638
5,3.80402010050251,0.215831105667142
5,3.84924623115578,0.217861671751175
5,3.89447236180905,0.219944716084813
5,3.93969849246231,0.222081430488448
5,3.98492462311558,0.224273050980983
5,4.03015075376884,0.226520859064302
5,4.07537688442211,0.228826183102302
5,4.12060301507538,0.231190399797352
5,4.16582914572864,0.233614935766731
5,4.21105527638191,0.236101269221779
5,4.25628140703518,0.238650931754474
5,4.30150753768844,0.241265510233676
5,4.34673366834171,0.243946648817466
5,4.39195979899498,0.246696051084825
5,4.43718592964824,0.249515482292913
5,4.48241206030151,0.252406771765563
