L,Freq,re,h,L2,max_re,Maior_que_anterior,Pico_re,Diferenca_fr_calculado_simulado
7.57575757575758,11.2366834170854,122.049122257825,0.3628787878787881,7.57575757575758,122.049122257825,True,True,0.18694350051768716
8.43434343434343,10.1422110552764,106.536657225305,0.4040050505050503,8.43434343434343,106.536657225305,True,True,0.1185316850856637
9.29292929292929,8.91457286432161,152.58788810666,0.445131313131313,9.29292929292929,152.58788810666,True,True,0.3981664706809145
10.1515151515152,8.14572864321608,135.293575939355,0.486257575757578,10.1515151515152,135.293575939355,True,True,0.37936607141305245
11.010101010101,7.46733668341709,143.464153197164,0.5273838383838378,11.010101010101,143.464153197164,True,True,0.39295706722724777
11.8686868686869,7.01507537688442,135.494433331654,0.5685101010101025,11.8686868686869,135.494433331654,True,True,0.2766013790324289
12.7272727272727,6.65326633165829,113.873860164873,0.6096363636363623,12.7272727272727,113.873860164873,True,True,0.14651159548642312
13.5858585858586,6.24623115577889,104.854394486765,0.6507626262626269,13.5858585858586,104.854394486765,True,True,0.12382102875814383
14.4444444444444,5.8391959798995,101.846505401247,0.6918888888888868,14.4444444444444,101.846505401247,True,True,0.15221673912311928
15.3030303030303,5.5678391959799,106.893321773654,0.7330151515151513,15.3030303030303,106.893321773654,True,True,0.08742165431866233
16.1616161616162,5.2964824120603,105.267023678218,0.774141414141416,16.1616161616162,105.267023678218,True,True,0.05834270556613674
17.020202020202,5.0251256281407,104.162633064155,0.8152676767676758,17.020202020202,104.162633064155,True,True,0.05957478028798224
17.8787878787879,4.70854271356784,106.731862631907,0.8563939393939404,17.8787878787879,106.731862631907,True,True,0.1319771667724483
18.7373737373737,4.52763819095477,109.46557416613,0.8975202020202002,18.7373737373737,109.46557416613,True,True,0.09107889163409055
19.5959595959596,4.30150753768844,96.8411058123593,0.9386464646464648,19.5959595959596,96.8411058123593,True,True,0.11484307478698152
20.4545454545455,4.16582914572864,104.406896886408,0.9797727272727292,20.4545454545455,104.406896886408,True,True,0.06514378671694043
21.3131313131313,3.98492462311558,91.3195612969136,1.0208989898989893,21.3131313131313,91.3195612969136,True,True,0.07560627176703871
22.1717171717172,3.84924623115578,105.675146740566,1.0620252525252538,22.1717171717172,105.675146740566,True,True,0.0540431484352486
23.030303030303,3.71356783919598,97.6045351387629,1.1031515151515137,23.030303030303,97.6045351387629,True,True,0.0442041731734637
23.8888888888889,3.57788944723618,104.380625967606,1.1442777777777782,23.8888888888889,104.380625967606,True,True,0.044825220079809824
24.7474747474747,3.44221105527638,102.405863013263,1.1854040404040382,24.7474747474747,102.405863013263,True,True,0.054817592969471196
25.6060606060606,3.30653266331658,78.7586891200674,1.2265303030303023,25.6060606060606,78.7586891200674,True,True,0.07323861408078614
26.4646464646465,3.21608040201005,106.031183274203,1.2676565656565673,26.4646464646465,106.031183274203,True,True,0.05404180722747265
27.3232323232323,3.12562814070352,102.445240632545,1.308782828282827,27.3232323232323,102.445240632545,True,True,0.04173606935279306
28.1818181818182,3.03517587939699,104.66348785297,1.3499090909090918,28.1818181818182,104.66348785297,True,True,0.03569157157158109
29.040404040404,2.94472361809045,104.604696495894,1.3910353535353517,29.040404040404,104.604696495894,True,True,0.0353529691103609
29.8989898989899,2.85427135678392,103.009882348671,1.4321616161616162,29.8989898989899,103.009882348671,True,True,0.04022870679794455
30.7575757575758,2.76381909547739,105.830592966491,1.4732878787878807,30.7575757575758,105.830592966491,True,True,0.04988211575489521
31.6161616161616,2.71859296482412,68.8296460274392,1.5144141414141408,31.6161616161616,68.8296460274392,True,True,0.018697830128699522
32.4747474747475,2.62814070351759,103.419903560557,1.5555404040404053,32.4747474747475,103.419903560557,True,True,0.03678003931361129
33.3333333333333,2.58291457286432,79.9968892712348,1.5966666666666651,33.3333333333333,79.9968892712348,True,True,0.013364272045476078
34.1919191919192,2.49246231155779,100.291851107871,1.6377929292929294,34.1919191919192,100.291851107871,True,True,0.03862193901896571
35.0505050505051,2.44723618090452,70.6707259765997,1.6789191919191944,35.0505050505051,70.6707259765997,True,True,0.021847446819487804
35.9090909090909,2.35678391959799,72.4707728004378,1.720045454545454,35.9090909090909,72.4707728004378,True,True,0.053263953314055534
36.7676767676768,2.31155778894472,96.3373608002363,1.7611717171717185,36.7676767676768,96.3373608002363,True,True,0.042211493528443
37.6262626262626,2.26633165829146,100.135325563146,1.8022979797979783,37.6262626262626,100.135325563146,True,True,0.033727452635338384
38.4848484848485,2.22110552763819,99.8350774883263,1.843424242424243,38.4848484848485,99.8350774883263,True,True,0.027639928582890327
39.3434343434343,2.17587939698492,93.6046695506188,1.8845505050505031,39.3434343434343,93.6046695506188,True,True,0.023792024889875307
40.2020202020202,2.13065326633166,61.5195904671512,1.9256767676767677,40.2020202020202,61.5195904671512,True,True,0.022040248292038545
41.0606060606061,2.08542713567839,77.7824660344364,1.966803030303032,41.0606060606061,77.7824660344364,True,True,0.022253107421809748
41.9191919191919,2.04020100502513,89.2609482146167,2.007929292929292,41.9191919191919,89.2609482146167,True,True,0.024309883698321766
42.7777777777778,1.99497487437186,98.5743712685729,2.0490555555555567,42.7777777777778,98.5743712685729,True,True,0.02809955023317312
43.6363636363636,1.94974874371859,92.2378492912668,2.0901818181818164,43.6363636363636,92.2378492912668,True,True,0.03351981836528206
44.4949494949495,1.90452261306533,71.7288238948557,2.131308080808081,44.4949494949495,71.7288238948557,True,True,0.04047629458559365
45.3535353535353,1.85929648241206,55.7816829012964,2.172434343434341,45.3535353535353,55.7816829012964,True,True,0.04888173322320277
46.2121212121212,1.85929648241206,65.7976754687421,2.213560606060605,46.2121212121212,65.7976754687421,True,True,0.013429241785169133
47.0707070707071,1.81407035175879,94.8703204326518,2.25468686868687,47.0707070707071,94.8703204326518,True,True,0.024496212233122927
47.9292929292929,1.76884422110553,71.6503111761543,2.2958131313131296,47.9292929292929,71.6503111761543,True,True,0.03678700928484413
48.7878787878788,1.76884422110553,55.5891537104819,2.3369393939393945,48.7878787878788,55.5891537104819,True,True,0.005010890323521311
49.6464646464646,1.72361809045226,93.5948873356751,2.378065656565654,49.6464646464646,93.5948873356751,True,True,0.01955997428880374
50.5050505050505,1.67839195979899,72.987820008784,2.4191919191919187,50.5050505050505,72.987820008784,True,True,0.03515207784147423
51.3636363636364,1.67839195979899,56.7187537792399,2.460318181818184,51.3636363636364,56.7187537792399,True,True,0.006508765511199499
52.2222222222222,1.63316582914573,96.6164846425149,2.5014444444444432,52.2222222222222,96.6164846425149,True,True,0.02403343356264953
53.0808080808081,1.58793969849246,50.5254679087744,2.542570707070708,53.0808080808081,50.5254679087744,True,True,0.042454247882862006
53.9393939393939,1.58793969849246,83.2151486221763,2.583696969696968,53.9393939393939,83.2151486221763,True,True,0.01650228431696421
54.7979797979798,1.5427135678392,87.8813736743471,2.6248232323232323,54.7979797979798,87.8813736743471,True,True,0.03658969265892331
55.6565656565657,1.50804020100503,40.5153446750407,2.665949494949497,55.6565656565657,40.5153446750407,True,True,0.04689994204439185
56.5151515151515,1.49748743718593,69.3520530029552,2.707075757575757,56.5151515151515,69.3520530029552,True,True,0.03382984399410982
57.3737373737374,1.49748743718593,76.2321474521934,2.748202020202021,57.3737373737374,76.2321474521934,True,True,0.010914004398984822
58.2323232323232,1.45226130653266,59.4085907014356,2.789328282828281,58.2323232323232,59.4085907014356,True,True,0.033900044413103014
59.0909090909091,1.45226130653266,76.709484448283,2.830454545454546,59.0909090909091,76.709484448283,True,True,0.01230624700619809
59.9494949494949,1.4070351758794,59.7693570551768,2.8715808080808056,59.9494949494949,59.7693570551768,True,True,0.03655710519934097
60.8080808080808,1.4070351758794,85.0220869195432,2.91270707070707,60.8080808080808,85.0220869195432,True,True,0.016174157709025305
61.6666666666667,1.36180904522613,40.1954482950194,2.953833333333334,61.6666666666667,40.1954482950194,True,True,0.04158492499537947
62.5252525252525,1.36180904522613,88.5520659030207,2.9949595959595947,62.5252525252525,88.5520659030207,True,True,0.022313763853405222
63.3838383838384,1.36180904522613,41.1253291159889,3.036085858585859,63.3838383838384,41.1253291159889,True,True,0.0035646899455541448
64.2424242424242,1.31658291457286,68.7315674277096,3.0772121212121197,64.2424242424242,68.7315674277096,True,True,0.03054290118222247
65.1010101010101,1.31658291457286,78.0705686831103,3.118338383838384,65.1010101010101,78.0705686831103,True,True,0.012776307801433129
65.959595959596,1.2713567839196,34.7292039870555,3.1594646464646483,65.959595959596,34.7292039870555,True,True,0.04069837507003471
66.8181818181818,1.2713567839196,78.1447991935907,3.200590909090908,66.8181818181818,78.1447991935907,True,True,0.02383901172700953
67.6767676767677,1.2713567839196,57.0885683884914,3.2417171717171724,67.6767676767677,57.0885683884914,True,True,0.007407423274775615
68.5353535353535,1.22613065326633,46.6522363028205,3.282843434343432,68.5353535353535,46.6522363028205,True,True,0.036613663344182035
69.3939393939394,1.22613065326633,84.6748819150079,3.323969696969697,69.3939393939394,84.6748819150079,True,True,0.02099018926675833
70.2525252525252,1.1356783919598,5.98545618180157,3.365095959595957,70.2525252525252,5.98545618180157,True,True,0.09620085868036199
71.1111111111111,1.18090452261307,50.5267099623407,3.4062222222222216,71.1111111111111,50.5267099623407,True,True,0.03610118593839595
71.969696969697,1.18090452261307,82.8981989219804,3.447348484848486,71.969696969697,82.8981989219804,True,True,0.021582521345149708
72.8282828282828,1.18090452261307,54.1753031110696,3.4884747474747457,72.8282828282828,54.1753031110696,True,True,0.007406183101537955
73.6868686868687,1.1356783919598,41.5864681597568,3.5296010101010107,73.6868686868687,41.5864681597568,True,True,0.038786335689592555
74.5454545454545,1.1356783919598,69.1294345469896,3.5707272727272708,74.5454545454545,69.1294345469896,True,True,0.02525930291856393
75.4040404040404,1.1356783919598,74.3060702125122,3.6118535353535353,75.4040404040404,74.3060702125122,True,True,0.012040320458461373
76.2626262626263,1.09045226130653,17.5806674502263,3.6529797979798,76.2626262626263,17.5806674502263,True,True,0.04434511461430657
77.1212121212121,1.09045226130653,44.1452423276901,3.6941060606060594,77.1212121212121,44.1452423276901,True,True,0.03171148305526739
77.979797979798,1.18090452261307,8.9833575830186,3.735232323232324,77.979797979798,8.9833575830186,True,True,0.07109620807909112
78.83838383858586,1.10301507537688,24.7404618666009,3.7763585858682633,78.83838383858586,24.7404618666009,True,True,0.005293078172476928
79.6969696969697,1.04522613065327,28.4333709317814,3.817484848484849,79.6969696969697,28.4333709317814,True,True,0.04066996417592139
80.5555555555556,1.04522613065327,55.4611085108277,3.858611111111113,80.5555555555556,55.4611085108277,True,True,0.029096149999058074
81.4141414141414,1.04522613065327,79.2878332980616,3.8997373737373726,81.4141414141414,79.2878332980616,True,True,0.01776644852815945
82.2727272727273,1.04522613065327,53.4508513376432,3.940863636363637,82.2727272727273,53.4508513376432,True,True,0.0066732171923182815
83.1313131313131,1.62964824120603,128.542052059601,3.9819898989898976,83.1313131313131,128.542052059601,True,True,0.5886129814001586
83.989898989899,1.02160804020101,60.9402062116086,4.023116161616162,83.989898989899,60.9402062116086,True,True,0.008785247616466707
84.8484848484848,1.02160804020101,30.0333218662942,4.064242424242422,84.8484848484848,30.0333218662942,True,True,0.0016413511293045246
85.7070707070707,1.02160804020101,16.5867403155454,4.105368686868687,85.7070707070707,16.5867403155454,True,True,0.011859049252003429
86.5656565656566,0.960804020100502,30.4090616094012,4.146494949494951,86.5656565656566,30.4090616094012,True,True,0.03892995751937156
87.4242424242424,0.960804020100502,52.1491391895275,4.18762121212121,87.4242424242424,52.1491391895275,True,True,0.029111657334774943
88.2828282828283,0.960804020100502,78.0967169936662,4.228747474747475,88.2828282828283,78.0967169936662,True,True,0.01948433095239477
89.1414141414141,0.960804020100502,60.9204968557369,4.269873737373735,89.1414141414141,60.9204968557369,True,True,0.010042460149052967
90.0,0.950753768844221,64.8400699796025,4.311,90.0,64.8400699796025,True,True,0.010830988529776597
