"L [mm]","Freq [GHz]","re(Z(1,1)) []"
11,6.27989949748744,0.738911189208684
11,6.33065326633166,0.689001568593242
11,6.38140703517588,0.647995223518035
11,6.4321608040201,0.61407356230728
11,6.48291457286432,0.58588287634734
11,6.53366834170854,0.562402761463089
11,6.58442211055276,0.542856618259373
11,6.63517587939698,0.52664923513475
11,6.68592964824121,0.513322190808733
11,6.73668341708543,0.502521360880493
11,6.78743718592965,0.493973009070946
11,6.83819095477387,0.487466238637189
11,6.88894472361809,0.482840287097936
11,6.93969849246231,0.479975526019126
11,6.99045226130653,0.478787266424059
11,7.04120603015075,0.479221670722772
11,7.09195979899498,0.481253262922367
11,7.1427135678392,0.484883704042917
11,7.19346733668342,0.490141648429657
11,7.24422110552764,0.497083617050782
11,7.29497487437186,0.505795922835043
11,7.34572864321608,0.516397772382737
11,7.3964824120603,0.529045761356298
11,7.44723618090452,0.543940091738825
11,7.49798994974874,0.561332984159947
11,7.54874371859297,0.581539958527305
11,7.59949748743719,0.604954941000821
11,7.65025125628141,0.63207056989907
11,7.70100502512563,0.663505688025209
11,7.75175879396985,0.70004293776388
11,7.80251256281407,0.742680805140443
11,7.85326633165829,0.792706704660985
11,7.90402010050251,0.85180130101395
11,7.95477386934673,0.922190187574057
11,8.00552763819096,1.00686903607097
11,8.05628140703518,1.10994569104517
11,8.1070351758794,1.23717383014892
11,8.15778894472362,1.39681078456328
11,8.20854271356784,1.60104460617706
11,8.25929648241206,1.86846443957951
11,8.31005025125628,2.22854089939947
11,8.3608040201005,2.73021451811428
11,8.41155778894472,3.45949886476428
11,8.46231155778895,4.57866927133221
11,8.51306532663317,6.42313925112629
11,8.56381909547739,9.77613956078539
11,8.61457286432161,16.8076431189163
11,8.66532663316583,35.2603929388913
11,8.71608040201005,104.859960360262
11,8.76683417085427,321.896848597373
11,8.81758793969849,118.707124087784
11,8.86834170854271,41.6161005922861
11,8.91909547738694,20.9745677244939
11,8.96984924623115,13.0712311307392
11,9.02060301507538,9.31765650696528
11,9.0713567839196,7.29980648264676
11,9.12211055276382,6.14393051940679
11,9.17286432160804,5.47721729255511
11,9.22361809045226,5.1235523093947
11,9.27437185929648,4.99658188083472
11,9.32512562814071,5.05747357549081
11,9.37587939698492,5.29779648097585
11,9.42663316582915,5.73433748141816
11,9.47738693467337,6.4119038565332
11,9.52814070351759,7.4148712748134
11,9.57889447236181,8.89313727088029
11,9.62964824120603,11.1177067094641
11,9.68040201005025,14.6059009813494
11,9.73115577889447,20.4310335518931
11,9.78190954773869,31.0947948970863
11,9.83266331658291,53.4590290151475
11,9.88341708542714,111.244183434862
11,9.93417085427136,312.330864833421
11,9.98492462311558,775.28058827993
11,10.0356783919598,343.054708989576
11,10.086432160804,134.843796607483
11,10.1371859296482,72.5004035188823
11,10.1879396984925,48.2080332066434
11,10.2386934673367,37.3323719790135
11,10.2894472361809,32.7852980648077
11,10.3402010050251,32.4013300194438
11,10.3909547738693,36.2532822431369
11,10.4417085427136,46.8909098673908
11,10.4924623115578,73.2554750454875
11,10.543216080402,149.680196584982
11,10.5939698492462,386.807809201568
11,10.6447236180905,328.79051670043
11,10.6954773869347,113.989190630845
11,10.7462311557789,52.2152487509156
11,10.7969849246231,31.3963948614114
11,10.8477386934673,23.3774078420742
11,10.8984924623116,21.2665171961443
11,10.9492462311558,24.053698506449
11,11,35.2574262513733
12,0.9,0.1757400506819
12,0.950753768844221,0.176793685724907
12,1.00150753768844,0.178551756102421
12,1.05226130653266,0.180965330133652
12,1.10301507537688,0.184005105596482
12,1.15376884422111,0.187657622419826
12,1.20452261306533,0.191922776313711
12,1.25527638190955,0.196812261447284
12,1.30603015075377,0.202348706484227
12,1.35678391959799,0.208565356769901
12,1.40753768844221,0.215506215427053
12,1.45829145728643,0.223226599085727
12,1.50904522613065,0.231794097173948
12,1.55979899497487,0.241289951937709
12,1.6105527638191,0.251810903141201
12,1.66130653266332,0.263471569608952
12,1.71206030150754,0.276407472180463
12,1.76281407035176,0.290778842318809
12,1.81356783919598,0.306775411337858
12,1.8643216080402,0.324622442013793
12,1.91507537688442,0.344588354216277
12,1.96582914572864,0.366994419115266
12,2.01658291457286,0.39222716707194
12,2.06733668341709,0.420754394148167
12,2.11809045226131,0.4531459939197
12,2.16884422110553,0.490101334995074
12,2.21959798994975,0.532485628285274
12,2.27035175879397,0.581378805238998
12,2.32110552763819,0.638142058611588
12,2.37185929648241,0.704509710005005
12,2.42261306532663,0.78271801808274
12,2.47336683417085,0.87568888567901
12,2.52412060301508,0.987296860868167
12,2.5748743718593,1.12276545635976
12,2.62562814070352,1.289269480725
12,2.67638190954774,1.49687522373124
12,2.72713567839196,1.76005328657872
12,2.77788944723618,2.10019940803117
12,2.8286432160804,2.55000906764598
12,2.87939698492462,3.161441182475
12,2.93015075376884,4.02106965090148
12,2.98090452261307,5.28181623664114
12,3.03165829145729,7.23452359357449
12,3.08241206030151,10.4886047205923
12,3.13316582914573,16.5025514703678
12,3.18391959798995,29.5199727580517
12,3.23467336683417,66.558442333362
12,3.28542713567839,259.491835436082
12,3.33618090452261,7339.71650578998
12,3.38693467336683,277.199875602995
12,3.43768844221106,71.6122253397623
12,3.48844221105528,32.4025377367411
12,3.5391959798995,18.5485915073879
12,3.58994974874372,12.0948158127031
12,3.64070351758794,8.57079031830108
12,3.69145728643216,6.43709900674039
12,3.74221105527638,5.04830585484016
12,3.7929648241206,4.09511430348807
12,3.84371859296482,3.41421486186526
12,3.89447236180905,2.91280417196132
12,3.94522613065327,2.53504223056959
12,3.99597989949749,2.24578830457679
12,4.04673366834171,2.02215090689963
12,4.09748743718593,1.84884914387954
12,4.14824120603015,1.71555601006398
12,4.19899497487437,1.61533404380377
12,4.24974874371859,1.54371056761866
12,4.30050251256282,1.4981575647453
12,4.35125628140704,1.47786004066598
12,4.40201005025126,1.48373243005192
12,4.45276381909548,1.5187067527614
12,4.5035175879397,1.58839536263842
12,4.55427135678392,1.70236337534406
12,4.60502512562814,1.87650907557597
12,4.65577889447236,2.13763304717419
12,4.70653266331658,2.53268416734443
12,4.7572864321608,3.14890620113547
12,4.80804020100503,4.162197697342
12,4.85879396984925,5.96885819669864
12,4.90954773869347,9.61066546943409
12,4.96030150753769,18.5007285591369
12,5.01105527638191,47.5557261744693
12,5.06180904522613,134.438957245489
12,5.11256281407035,68.6083361809601
12,5.16331658291457,23.4913619751182
12,5.21407035175879,11.0487316209557
12,5.26482412060301,6.38371154031681
12,5.31557788944724,4.19015901874974
12,5.36633165829146,2.99544811947894
12,5.41708542713568,2.27591664905929
12,5.4678391959799,1.80996460106284
12,5.51859296482412,1.49131744696945
12,5.56934673366834,1.26400369371654
12,5.62010050251256,1.09632580940147
12,5.67085427135678,0.969264362801838
12,5.721608040201,0.870856760685661
12,5.77236180904523,0.793279403774328
12,5.82311557788945,0.731245105013743
12,5.87386934673367,0.681080138250071
12,5.92462311557789,0.640170793725449
12,5.97537688442211,0.60661977260207
12,6.02613065326633,0.57902633235197
12,6.07688442211055,0.556341870837002
12,6.12763819095477,0.537772870126444
12,6.178391959799,0.522714369757009
12,6.22914572864322,0.510703603509256
12,6.27989949748744,0.501387261073633
12,6.33065326633166,0.494498164499395
12,6.38140703517588,0.489838602583636
12,6.4321608040201,0.487268496289271
12,6.48291457286432,0.486697179182016
12,6.53366834170854,0.488077990706534
12,6.58442211055276,0.491405171957893
12,6.63517587939698,0.496712771511214
12,6.68592964824121,0.504075445484392
12,6.73668341708543,0.513611195665724
12,6.78743718592965,0.525486253161796
12,6.83819095477387,0.539922504049975
12,6.88894472361809,0.557208093952318
12,6.93969849246231,0.577712176004999
12,6.99045226130653,0.601905234519115
12,7.04120603015075,0.630387107807809
12,7.09195979899498,0.663925882661586
12,7.1427135678392,0.703512463571051
12,7.19346733668342,0.750438214331273
12,7.24422110552764,0.806407298984935
12,7.29497487437186,0.873702424561692
12,7.34572864321608,0.955434866882064
12,7.3964824120603,1.05593129711951
12,7.44723618090452,1.1813497542973
12,7.49798994974874,1.34069343132337
12,7.54874371859297,1.54754409275669
12,7.59949748743719,1.82316107696182
12,7.65025125628141,2.20232205051702
12,7.70100502512563,2.74505359718749
12,7.75175879396985,3.56210447603766
12,7.80251256281407,4.8759817117701
12,7.85326633165829,7.18718657360393
12,7.90402010050251,11.8130284544988
12,7.95477386934673,23.1294758094906
12,8.00552763819096,62.1334668130143
12,8.05628140703518,264.372166361951
12,8.1070351758794,168.889379308635
12,8.15778894472362,47.6166796648448
12,8.20854271356784,21.5776751419051
12,8.25929648241206,12.7722993134217
12,8.31005025125628,8.8773913676463
12,8.3608040201005,6.8860317765226
12,8.41155778894472,5.79857787561026
12,8.46231155778895,5.21314612774317
12,8.51306532663317,4.95002893152106
12,8.56381909547739,4.92832734384666
12,8.61457286432161,5.12052376140043
12,8.66532663316583,5.53689288663892
12,8.71608040201005,6.22557301371182
12,8.76683417085427,7.28676280188183
12,8.81758793969849,8.90911673636026
12,8.86834170854271,11.4538625564758
12,8.91909547738694,15.6605838021375
12,8.96984924623115,23.2129538823355
12,9.02060301507538,38.5791145314238
12,9.0713567839196,76.6013504528087
12,9.12211055276382,205.330407021429
12,9.17286432160804,699.492278958941
12,9.22361809045226,414.964311394185
12,9.27437185929648,142.044286717891
12,9.32512562814071,71.0993062911965
12,9.37587939698492,45.8959658171705
12,9.42663316582915,35.3760326378567
12,9.47738693467337,31.5496987789034
12,9.52814070351759,32.33486234252
12,9.57889447236181,38.5335620201869
12,9.62964824120603,55.2945017171053
12,9.68040201005025,103.170831323375
12,9.73115577889447,281.572597995583
12,9.78190954773869,478.87038981216
12,9.83266331658291,149.198757190438
12,9.88341708542714,58.1449487347193
12,9.93417085427136,31.9899990886727
12,9.98492462311558,22.6410852351525
12,10.0356783919598,20.1165966757608
12,10.086432160804,22.9529187107778
12,10.1371859296482,35.926244571344
12,10.1879396984925,89.2026042631823
12,10.2386934673367,329.110357625564
12,10.2894472361809,125.093925242933
12,10.3402010050251,38.4834930675992
12,10.3909547738693,18.3010538388663
12,10.4417085427136,10.9590710429871
12,10.4924623115578,7.48885011667101
12,10.543216080402,5.56218715887691
12,10.5939698492462,4.37118626170042
12,10.6447236180905,3.5767684518851
12,10.6954773869347,3.01629027790463
12,10.7462311557789,2.60363114444567
12,10.7969849246231,2.28958495859474
12,10.8477386934673,2.04429225768588
12,10.8984924623116,1.84873082247316
12,10.9492462311558,1.69029061146865
12,11,1.56033398139156
13,0.9,0.192047638999916
13,0.950753768844221,0.19217826116973
13,1.00150753768844,0.193535581885961
13,1.05226130653266,0.196025254379714
13,1.10301507537688,0.199590562704864
13,1.15376884422111,0.204205380835018
13,1.20452261306533,0.209869663117782
13,1.25527638190955,0.216606776496856
13,1.30603015075377,0.224462249889859
13,1.35678391959799,0.233503692429647
13,1.40753768844221,0.24382175726325
13,1.45829145728643,0.255532124357463
13,1.50904522613065,0.268778559716728
13,1.55979899497487,0.283737191179476
13,1.6105527638191,0.300622232788986
13,1.66130653266332,0.31969350147952
13,1.71206030150754,0.341266214783317
13,1.76281407035176,0.365723754494275
13,1.81356783919598,0.393534354719295
13,1.8643216080402,0.425273062418218
13,1.91507537688442,0.461650884145665
13,1.96582914572864,0.503553868098552
13,2.01658291457286,0.552096126076523
13,2.06733668341709,0.60869272147359
13,2.11809045226131,0.675161348008882
13,2.16884422110553,0.753866503200044
13,2.21959798994975,0.847927656429142
13,2.27035175879397,0.961525956987128
13,2.32110552763819,1.10036648694591
13,2.37185929648241,1.2723929798182
13,2.42261306532663,1.48892545750732
13,2.47336683417085,1.76653233415807
13,2.52412060301508,2.13023226338042
13,2.5748743718593,2.61922345606911
13,2.62562814070352,3.29770204595594
13,2.67638190954774,4.27666472667762
13,2.72713567839196,5.76153990290854
13,2.77788944723618,8.16751358526335
13,2.8286432160804,12.4395065720763
13,2.87939698492462,21.1265135023842
13,2.93015075376884,43.2091778464075
13,2.98090452261307,130.747134224746
13,3.03165829145729,1571.80538067507
13,3.08241206030151,541.802132720335
13,3.13316582914573,91.2145661138496
13,3.18391959798995,36.2091883770416
13,3.23467336683417,19.4654386137155
13,3.28542713567839,12.2361628614236
13,3.33618090452261,8.46820748226933
13,3.38693467336683,6.2581055579406
13,3.43768844221106,4.85277316210559
13,3.48844221105528,3.90570542988383
13,3.5391959798995,3.23941028389432
13,3.58994974874372,2.75539653812419
13,3.64070351758794,2.39555992263053
13,3.69145728643216,2.12397701911614
13,3.74221105527638,1.91766597000303
13,3.7929648241206,1.76162402508775
13,3.84371859296482,1.64605511678776
13,3.89447236180905,1.56479995305842
13,3.94522613065327,1.5144858538133
13,3.99597989949749,1.49416977759407
13,4.04673366834171,1.50540319674056
13,4.09748743718593,1.5527796858359
13,4.14824120603015,1.64520251578422
13,4.19899497487437,1.79843871761229
13,4.24974874371859,2.04026237610252
13,4.30050251256282,2.42134148110924
13,4.35125628140704,3.04022315162561
13,4.40201005025126,4.10739500349308
13,4.45276381909548,6.13602791021823
13,4.5035175879397,10.6404092085914
13,4.55427135678392,23.5533619176131
13,4.60502512562814,76.2933195687098
13,4.65577889447236,112.309514905772
13,4.70653266331658,32.365914771743
13,4.7572864321608,12.7659599629829
13,4.80804020100503,6.71128566457374
13,4.85879396984925,4.17216711446793
13,4.90954773869347,2.88528784698984
13,4.96030150753769,2.14722205708139
13,5.01105527638191,1.68587224178262
13,5.06180904522613,1.37875655095523
13,5.11256281407035,1.16430207026318
13,5.16331658291457,1.00885424158816
13,5.21407035175879,0.892781469745252
13,5.26482412060301,0.804024445763804
13,5.31557788944724,0.734857410607458
13,5.36633165829146,0.680155060018624
13,5.41708542713568,0.636415684140579
13,5.4678391959799,0.601186469669827
13,5.51859296482412,0.572713002050541
13,5.56934673366834,0.549718799552375
13,5.62010050251256,0.531262881151937
13,5.67085427135678,0.516645608232645
13,5.721608040201,0.50534523582395
13,5.77236180904523,0.496974527262711
13,5.82311557788945,0.491250831516825
13,5.87386934673367,0.487975456737594
13,5.92462311557789,0.487019681690101
13,5.97537688442211,0.488315712020982
13,6.02613065326633,0.491851532656393
13,6.07688442211055,0.497669064454903
13,6.12763819095477,0.505865387767076
13,6.178391959799,0.516597107823155
13,6.22914572864322,0.530088256549582
13,6.27989949748744,0.546642503183982
13,6.33065326633166,0.566660945174961
13,6.38140703517588,0.590667462524544
13,6.4321608040201,0.619344686374481
13,6.48291457286432,0.653585294078567
13,6.53366834170854,0.694566007635203
13,6.58442211055276,0.743856068154478
13,6.63517587939698,0.803579422483982
13,6.68592964824121,0.876662927699867
13,6.73668341708543,0.967226560142346
13,6.78743718592965,1.0812161992928
13,6.83819095477387,1.22746723176368
13,6.88894472361809,1.4195685039159
13,6.93969849246231,1.67929355039584
13,6.99045226130653,2.04329952577274
13,7.04120603015075,2.57717722721503
13,7.09195979899498,3.40767321901046
13,7.1427135678392,4.8055799136998
13,7.19346733668342,7.43435227996439
13,7.24422110552764,13.2761442525636
13,7.29497487437186,30.4190933540537
13,7.34572864321608,113.410395588663
13,7.3964824120603,277.820092056722
13,7.44723618090452,62.5744650667071
13,7.49798994974874,23.3649877937167
13,7.54874371859297,12.6324434455289
13,7.59949748743719,8.39360969967473
13,7.65025125628141,6.37766686730539
13,7.70100502512563,5.34086549747252
13,7.75175879396985,4.82447756313489
13,7.80251256281407,4.63694366159859
13,7.85326633165829,4.69939142394687
13,7.90402010050251,4.99331175003382
13,7.95477386934673,5.5455682268366
13,8.00552763819096,6.43407970028694
13,8.05628140703518,7.81586510534645
13,8.1070351758794,9.99714008018978
13,8.15778894472362,13.6072249054387
13,8.20854271356784,20.0772870917965
13,8.25929648241206,33.19813658113
13,8.31005025125628,65.5927112568374
13,8.3608040201005,177.11076213188
13,8.41155778894472,709.414460810137
13,8.46231155778895,461.440462896171
13,8.51306532663317,142.826091744558
13,8.56381909547739,69.5966033610763
13,8.61457286432161,45.2116937845759
13,8.66532663316583,36.0323291644994
13,8.71608040201005,34.4177252401506
13,8.76683417085427,39.9201066592878
13,8.81758793969849,59.1477652060419
13,8.86834170854271,124.309305193423
13,8.91909547738694,339.5311047082
13,8.96984924623115,199.624728225134
13,9.02060301507538,68.6587414695773
13,9.0713567839196,35.4886538172294
13,9.12211055276382,25.0756792602262
13,9.17286432160804,22.6911992917027
13,9.22361809045226,25.862928848729
13,9.27437185929648,38.0231646297589
13,9.32512562814071,78.6640761488032
13,9.37587939698492,260.713878106355
13,9.42663316582915,267.150122262954
13,9.47738693467337,70.4987340175088
13,9.52814070351759,28.4730064589521
13,9.57889447236181,15.2703718623864
13,9.62964824120603,9.63574842912204
13,9.68040201005025,6.73763507299865
13,9.73115577889447,5.05276484188963
13,9.78190954773869,3.98545049685903
13,9.83266331658291,3.26535524185825
13,9.88341708542714,2.7557033018069
13,9.93417085427136,2.38131087254766
13,9.98492462311558,2.09805898965686
13,10.0356783919598,1.87865288436224
