"L [mm]","Freq [GHz]","re(Z(1,1)) []"
10,0.9,0.421549078906536
10,0.950753768844221,0.404945658737608
10,1.00150753768844,0.391507994730046
10,1.05226130653266,0.380708892076357
10,1.10301507537688,0.372145260530487
10,1.15376884422111,0.365506643570759
10,1.20452261306533,0.360552876296403
10,1.25527638190955,0.357097989752081
10,1.30603015075377,0.354998467382863
10,1.35678391959799,0.354144585345279
10,1.40753768844221,0.354453973228323
10,1.45829145728643,0.355866798485142
10,1.50904522613065,0.358342156732019
10,1.55979899497487,0.361855371981756
10,1.6105527638191,0.366395995294898
10,1.66130653266332,0.371966349700139
10,1.71206030150754,0.37858051165664
10,1.76281407035176,0.386263650162445
10,1.81356783919598,0.395051667457455
10,1.8643216080402,0.404991102586649
10,1.91507537688442,0.416139272592287
10,1.96582914572864,0.428564637010395
10,2.01658291457286,0.442347380545685
10,2.06733668341709,0.457580216964233
10,2.11809045226131,0.47436942490945
10,2.16884422110553,0.492836133966885
10,2.21959798994975,0.513117887289033
10,2.27035175879397,0.535370515849406
10,2.32110552763819,0.55977036935723
10,2.37185929648241,0.586516960517974
10,2.42261306532663,0.615836093251818
10,2.47336683417085,0.647983562391453
10,2.52412060301508,0.683249533169909
10,2.5748743718593,0.72196373462283
10,2.62562814070352,0.764501633356728
10,2.67638190954774,0.811291794920536
10,2.72713567839196,0.862824691844242
10,2.77788944723618,0.919663283704687
10,2.8286432160804,0.9824557799724
10,2.87939698492462,1.05195110713487
10,2.93015075376884,1.12901774623567
10,2.98090452261307,1.21466679729376
10,3.03165829145729,1.31008037944109
10,3.08241206030151,1.41664681301077
10,3.13316582914573,1.53600448475668
10,3.18391959798995,1.6700969164661
10,3.23467336683417,1.82124240785078
10,3.28542713567839,1.99222280547994
10,3.33618090452261,2.18639760701535
10,3.38693467336683,2.40785196405472
10,3.43768844221106,2.66159053270528
10,3.48844221105528,2.95379405744056
10,3.5391959798995,3.29216287722931
10,3.58994974874372,3.68638252105213
10,3.64070351758794,4.14876334808556
10,3.69145728643216,4.69513234685751
10,3.74221105527638,5.34609681252001
10,3.7929648241206,6.12886729918004
10,3.84371859296482,7.07994010413119
10,3.89447236180905,8.24913300580511
10,3.94522613065327,9.70580997087496
10,3.99597989949749,11.5487563327892
10,4.04673366834171,13.9223566144963
10,4.09748743718593,17.0440957739031
10,4.14824120603015,21.2533642896495
10,4.19899497487437,27.1025704997917
10,4.24974874371859,35.5378446204795
10,4.30050251256282,48.2847581746309
10,4.35125628140704,68.7500522716174
10,4.40201005025126,104.386450401195
10,4.45276381909548,173.882164571747
10,4.5035175879397,333.516605067555
