"L [mm]","Freq [GHz]","re(Z(1,1)) []"
10,0.9,0.167174287408185
10,0.950753768844221,0.166508231945599
10,1.00150753768844,0.166199832025416
10,1.05226130653266,0.166199021056694
10,1.10301507537688,0.166467694543864
10,1.15376884422111,0.166976688417037
10,1.20452261306533,0.16770363419523
10,1.25527638190955,0.168631413887978
10,1.30603015075377,0.169747032519398
10,1.35678391959799,0.171040786320229
10,1.40753768844221,0.172505643523335
10,1.45829145728643,0.174136780309433
10,1.50904522613065,0.175931231609032
10,1.55979899497487,0.177887628147232
10,1.6105527638191,0.180005999189647
10,1.66130653266332,0.182287626104794
10,1.71206030150754,0.184734935877164
10,1.76281407035176,0.187351426600317
10,1.81356783919598,0.190141619091577
10,1.8643216080402,0.193111030335051
10,1.91507537688442,0.196266165636858
10,1.96582914572864,0.199614527277241
10,2.01658291457286,0.203164638150035
10,2.06733668341709,0.206926079444295
10,2.11809045226131,0.210909541890577
10,2.16884422110553,0.215126890494169
10,2.21959798994975,0.219591243033931
10,2.27035175879397,0.224317062937616
10,2.32110552763819,0.229320267466322
10,2.37185929648241,0.234618352468569
10,2.42261306532663,0.240230535306193
10,2.47336683417085,0.246177917928001
10,2.52412060301508,0.25248367247817
10,2.5748743718593,0.259173252295191
10,2.62562814070352,0.2662746316939
10,2.67638190954774,0.273818578547818
10,2.72713567839196,0.281838964422713
10,2.77788944723618,0.290373117878565
10,2.8286432160804,0.29946222758954
10,2.87939698492462,0.309151803164452
10,2.93015075376884,0.319492203035212
10,2.98090452261307,0.330539240570374
10,3.03165829145729,0.342354881747026
10,3.08241206030151,0.355008050359921
10,3.13316582914573,0.368575559988673
10,3.18391959798995,0.38314319592585
10,3.23467336683417,0.398806975185228
10,3.28542713567839,0.415674618807148
10,3.33618090452261,0.433867278275218
10,3.38693467336683,0.453521567371952
10,3.43768844221106,0.474791962772231
10,3.48844221105528,0.497853651819714
10,3.5391959798995,0.52290592519308
10,3.58994974874372,0.550176236811356
10,3.64070351758794,0.579925085035391
10,3.69145728643216,0.612451910274542
10,3.74221105527638,0.6481022576076
10,3.7929648241206,0.687276523221038
10,3.84371859296482,0.730440696236227
10,3.89447236180905,0.778139631029169
10,3.94522613065327,0.831013550986972
10,3.99597989949749,0.889818709199626
10,4.04673366834171,0.955453438452597
10,4.09748743718593,1.02899124639198
10,4.14824120603015,1.11172320241719
10,4.19899497487437,1.20521269616064
10,4.24974874371859,1.31136683751578
10,4.30050251256282,1.43253049054565
10,4.35125628140704,1.57161146233729
10,4.40201005025126,1.7322491386189
10,4.45276381909548,1.91904457637244
10,4.5035175879397,2.13787889622423
10,4.55427135678392,2.39636073551231
10,4.60502512562814,2.70446594038742
10,4.65577889447236,3.07546966315448
10,4.70653266331658,3.52733370987235
10,4.7572864321608,4.08482140308478
10,4.80804020100503,4.7828097253707
10,4.85879396984925,5.67163871880374
10,4.90954773869347,6.82606264978792
10,4.96030150753769,8.36085777506203
10,5.01105527638191,10.4593904413397
10,5.06180904522613,13.4290364183503
10,5.11256281407035,17.8165938887865
10,5.16331658291457,24.6709454551182
10,5.21407035175879,36.2134456520669
10,5.26482412060301,57.8350740741691
10,5.31557788944724,105.527407525349
10,5.36633165829146,245.29808978647
10,5.41708542713568,1009.85171761715
10,5.4678391959799,9347.27045761815
10,5.51859296482412,767.043207088359
10,5.56934673366834,226.010205861557
10,5.62010050251256,108.687844716911
10,5.67085427135678,67.3461289523037
10,5.721608040201,56.3840476969138
10,5.77236180904523,80.2178628912495
10,5.82311557788945,34.3926783102134
10,5.87386934673367,20.9702454919817
10,5.92462311557789,15.6919402131919
10,5.97537688442211,12.6155275507594
10,6.02613065326633,10.5294751172704
10,6.07688442211055,9.00955788928245
10,6.12763819095477,7.85470804961185
10,6.178391959799,6.95227647536373
10,6.22914572864322,6.23260942424774
10,6.27989949748744,5.64982614620516
10,6.33065326633166,5.17235258968233
10,6.38140703517588,4.77775223670404
10,6.4321608040201,4.44969041143356
10,6.48291457286432,4.17605428885666
10,6.53366834170854,3.94774127667893
10,6.58442211055276,3.75785423122858
10,6.63517587939698,3.60115497994314
10,6.68592964824121,3.47368808519412
10,6.73668341708543,3.37252096807385
10,6.78743718592965,3.29556681235422
10,6.83819095477387,3.24146934229561
10,6.88894472361809,3.20953697199919
10,6.93969849246231,3.19971989329457
10,6.99045226130653,3.21262863638627
10,7.04120603015075,3.2495974281596
10,7.09195979899498,3.31280116812184
10,7.1427135678392,3.40544211834124
10,7.19346733668342,3.53203304588909
10,7.24422110552764,3.69882016498913
10,7.29497487437186,3.91441635195028
10,7.34572864321608,4.19076107249713
10,7.3964824120603,4.54460408849115
10,7.44723618090452,4.99985654557073
10,7.49798994974874,5.59142979310563
