"L [mm]","Freq [GHz]","re(Z(1,1)) []"
10,0.9,0.235207619107157
10,0.950753768844221,0.237798569075832
10,1.00150753768844,0.241799519022825
10,1.05226130653266,0.24714114644001
10,1.10301507537688,0.253794434478748
10,1.15376884422111,0.261764654744126
10,1.20452261306533,0.271087984264961
10,1.25527638190955,0.281830139531105
10,1.30603015075377,0.294086682032234
10,1.35678391959799,0.307984840805443
10,1.40753768844221,0.323686846276146
10,1.45829145728643,0.341394901484699
10,1.50904522613065,0.361358050891664
10,1.55979899497487,0.383881360953512
10,1.6105527638191,0.40933801999732
10,1.66130653266332,0.438185222457226
10,1.71206030150754,0.470985059142512
10,1.76281407035176,0.508432142565352
10,1.81356783919598,0.551390433704006
10,1.8643216080402,0.600942828554906
10,1.91507537688442,0.658458709846728
10,1.96582914572864,0.725687200699222
10,2.01658291457286,0.80488782636785
10,2.06733668341709,0.899016650799436
10,2.11809045226131,1.01199639217217
10,2.16884422110553,1.14911660467247
10,2.21959798994975,1.31764051290451
10,2.27035175879397,1.52774975024248
10,2.32110552763819,1.79405992524804
10,2.37185929648241,2.13813719249337
10,2.42261306532663,2.59284773036972
10,2.47336683417085,3.21023780880056
10,2.52412060301508,4.07663699464497
10,2.5748743718593,5.34365801805327
10,2.62562814070352,7.29749413384717
10,2.67638190954774,10.5317732898878
10,2.72713567839196,16.4468664243228
10,2.77788944723618,29.0266858770682
10,2.8286432160804,63.6024926135424
10,2.87939698492462,226.724292090686
10,2.93015075376884,3434.79539433578
10,2.98090452261307,318.787598812351
10,3.03165829145729,78.5342517979404
10,3.08241206030151,34.6077628147449
10,3.13316582914573,19.4236215271572
10,3.18391959798995,12.4345513755375
10,3.23467336683417,8.64273390636826
10,3.28542713567839,6.3527158479096
10,3.33618090452261,4.8611010621295
10,3.38693467336683,3.83347936211807
10,3.43768844221106,3.09435983386878
10,3.48844221105528,2.54446902515752
10,3.5391959798995,2.12422747792968
10,3.58994974874372,1.79611921247047
10,3.64070351758794,1.5355543542502
10,3.69145728643216,1.32585061937608
10,3.74221105527638,1.15534140269935
10,3.7929648241206,1.0156412701827
10,3.84371859296482,0.900570265115007
10,3.89447236180905,0.805467838526685
10,3.94522613065327,0.726744773419087
10,3.99597989949749,0.66158444204634
10,4.04673366834171,0.607739842931875
10,4.09748743718593,0.563393170115641
10,4.14824120603015,0.527056810894915
10,4.19899497487437,0.497502147134387
10,4.24974874371859,0.473707254103133
10,4.30050251256282,0.454817623445781
10,4.35125628140704,0.440116010209182
10,4.40201005025126,0.428998797068493
10,4.45276381909548,0.420957119111096
10,4.5035175879397,0.415561551985633
10,4.55427135678392,0.412449534521092
10,4.60502512562814,0.411314939862665
10,4.65577889447236,0.411899370343644
10,4.70653266331658,0.413984859440721
10,4.7572864321608,0.417387738054618
10,4.80804020100503,0.421953474190175
10,4.85879396984925,0.427552332688045
10,4.90954773869347,0.43407572992667
10,4.96030150753769,0.441433180487875
10,5.01105527638191,0.449549750605332
10,5.06180904522613,0.458363948016148
10,5.11256281407035,0.467825990365
10,5.16331658291457,0.477896405030423
10,5.21407035175879,0.488544922413179
10,5.26482412060301,0.499749632455669
10,5.31557788944724,0.511496380421267
10,5.36633165829146,0.523778382617042
10,5.41708542713568,0.536596045539225
10,5.4678391959799,0.549956972532864
10,5.51859296482412,0.5638761401467
10,5.56934673366834,0.578376221687158
10,5.62010050251256,0.593488028069125
10,5.67085427135678,0.609251026471953
10,5.721608040201,0.625713886848249
10,5.77236180904523,0.642934997266118
10,5.82311557788945,0.660982884613536
10,5.87386934673367,0.679936481149062
10,5.92462311557789,0.699885193295357
10,5.97537688442211,0.720928758950158
10,6.02613065326633,0.743176922499993
10,6.07688442211055,0.766749007802447
10,6.12763819095477,0.791773519979575
10,6.178391959799,0.818387946164775
10,6.22914572864322,0.846738943566785
10,6.27989949748744,0.876983095046983
10,6.33065326633166,0.909288379475586
10,6.38140703517588,0.943836455157182
10,6.4321608040201,0.980825802993723
10,6.48291457286432,1.02047573583181
10,6.53366834170854,1.06303126235119
10,6.58442211055276,1.10876880302399
10,6.63517587939698,1.15800279159739
10,6.68592964824121,1.21109325393444
10,6.73668341708543,1.26845453153554
10,6.78743718592965,1.33056540565138
10,6.83819095477387,1.39798097863059
10,6.88894472361809,1.47134678476916
10,6.93969849246231,1.55141574013008
10,6.99045226130653,1.63906871014447
10,7.04120603015075,1.73533969011545
10,7.09195979899498,1.84144687699875
10,7.1427135678392,1.95883128798987
10,7.19346733668342,2.08920508948942
10,7.24422110552764,2.2346124904857
10,7.29497487437186,2.39750700057768
10,7.34572864321608,2.58085016013859
10,7.3964824120603,2.78823867223769
10,7.44723618090452,3.02406942963906
10,7.49798994974874,3.29375557381858
10,7.54874371859297,3.60401195736914
10,7.59949748743719,3.9632359870813
10,7.65025125628141,4.38202101057861
10,7.70100502512563,4.87385606866561
10,7.75175879396985,5.45609097720923
10,7.80251256281407,6.1512841698482
10,7.85326633165829,6.98911042529672
10,7.90402010050251,8.00909956149199
10,7.95477386934673,9.26462715710119
10,8.00552763819096,10.8288208926049
10,8.05628140703518,12.8034425325763
10,8.1070351758794,15.3324574766905
10,8.15778894472362,18.6230721762937
10,8.20854271356784,22.9787302317663
10,8.25929648241206,28.8511097027338
10,8.31005025125628,36.921217226662
10,8.3608040201005,48.2202519662436
10,8.41155778894472,64.2858943455196
10,8.46231155778895,87.2725939542232
10,8.51306532663317,119.665078542935
10,8.56381909547739,162.596155726943
10,8.61457286432161,211.395009442282
10,8.66532663316583,251.072784933985
10,8.71608040201005,263.893462487106
10,8.76683417085427,248.070275856211
10,8.81758793969849,217.806770270661
10,8.86834170854271,186.643206878168
10,8.91909547738694,160.60207811608
10,8.96984924623115,140.780160409973
10,9.02060301507538,126.485806852751
10,9.0713567839196,116.726197789668
10,9.12211055276382,110.6912746187
10,9.17286432160804,107.857380220398
